time,day-of-week,weekday,hour,people,occupancy-note
2022-07-05 18:22:00,Tuesday,weekday,working,,
2022-07-05 18:23:00,Tuesday,weekday,working,,
2022-07-05 18:24:00,Tuesday,weekday,working,,
2022-07-05 18:25:00,Tuesday,weekday,working,,
2022-07-05 18:26:00,Tuesday,weekday,working,,
2022-07-05 18:27:00,Tuesday,weekday,working,,
2022-07-05 18:28:00,Tuesday,weekday,working,,
2022-07-05 18:29:00,Tuesday,weekday,working,,
2022-07-05 18:30:00,Tuesday,weekday,working,,
2022-07-05 18:31:00,Tuesday,weekday,working,,
2022-07-05 18:32:00,Tuesday,weekday,working,,
2022-07-05 18:33:00,Tuesday,weekday,working,,
2022-07-05 18:34:00,Tuesday,weekday,working,,
2022-07-05 18:35:00,Tuesday,weekday,working,,
2022-07-05 18:36:00,Tuesday,weekday,working,,
2022-07-05 18:37:00,Tuesday,weekday,working,,
2022-07-05 18:38:00,Tuesday,weekday,working,,
2022-07-05 18:39:00,Tuesday,weekday,working,,
2022-07-05 18:40:00,Tuesday,weekday,working,,
2022-07-05 18:41:00,Tuesday,weekday,working,,
2022-07-05 18:42:00,Tuesday,weekday,working,,
2022-07-05 18:43:00,Tuesday,weekday,working,,
2022-07-05 18:44:00,Tuesday,weekday,working,,
2022-07-05 18:45:00,Tuesday,weekday,working,,
2022-07-05 18:46:00,Tuesday,weekday,working,,
2022-07-05 18:47:00,Tuesday,weekday,working,,
2022-07-05 18:48:00,Tuesday,weekday,working,,
2022-07-05 18:49:00,Tuesday,weekday,working,,
2022-07-05 18:50:00,Tuesday,weekday,working,,
2022-07-05 18:51:00,Tuesday,weekday,working,,
2022-07-05 18:52:00,Tuesday,weekday,working,,
2022-07-05 18:53:00,Tuesday,weekday,working,,
2022-07-05 18:54:00,Tuesday,weekday,working,,
2022-07-05 18:55:00,Tuesday,weekday,working,,
2022-07-05 18:56:00,Tuesday,weekday,working,,
2022-07-05 18:57:00,Tuesday,weekday,working,,
2022-07-05 18:58:00,Tuesday,weekday,working,,
2022-07-05 18:59:00,Tuesday,weekday,working,,
2022-07-05 19:00:00,Tuesday,weekday,working,,
2022-07-05 19:01:00,Tuesday,weekday,working,,
2022-07-05 19:02:00,Tuesday,weekday,working,,
2022-07-05 19:03:00,Tuesday,weekday,working,,
2022-07-05 19:04:00,Tuesday,weekday,working,,
2022-07-05 19:05:00,Tuesday,weekday,working,,
2022-07-05 19:06:00,Tuesday,weekday,working,,
2022-07-05 19:07:00,Tuesday,weekday,working,,
2022-07-05 19:08:00,Tuesday,weekday,working,,
2022-07-05 19:09:00,Tuesday,weekday,working,,
2022-07-05 19:10:00,Tuesday,weekday,working,,
2022-07-05 19:11:00,Tuesday,weekday,working,,
2022-07-05 19:12:00,Tuesday,weekday,working,,
2022-07-05 19:13:00,Tuesday,weekday,working,,
2022-07-05 19:14:00,Tuesday,weekday,working,,
2022-07-05 19:15:00,Tuesday,weekday,working,,
2022-07-05 19:16:00,Tuesday,weekday,working,,
2022-07-05 19:17:00,Tuesday,weekday,working,,
2022-07-05 19:18:00,Tuesday,weekday,working,,
2022-07-05 19:19:00,Tuesday,weekday,working,,
2022-07-05 19:20:00,Tuesday,weekday,working,,
2022-07-05 19:21:00,Tuesday,weekday,working,,
2022-07-05 19:22:00,Tuesday,weekday,working,,
2022-07-05 19:23:00,Tuesday,weekday,working,,
2022-07-05 19:24:00,Tuesday,weekday,working,,
2022-07-05 19:25:00,Tuesday,weekday,working,,
2022-07-05 19:26:00,Tuesday,weekday,working,,
2022-07-05 19:27:00,Tuesday,weekday,working,,
2022-07-05 19:28:00,Tuesday,weekday,working,,
2022-07-05 19:29:00,Tuesday,weekday,working,,
2022-07-05 19:30:00,Tuesday,weekday,working,,
2022-07-05 19:31:00,Tuesday,weekday,working,,
2022-07-05 19:32:00,Tuesday,weekday,working,,
2022-07-05 19:33:00,Tuesday,weekday,working,,
2022-07-05 19:34:00,Tuesday,weekday,working,,
2022-07-05 19:35:00,Tuesday,weekday,working,,
2022-07-05 19:36:00,Tuesday,weekday,working,,
2022-07-05 19:37:00,Tuesday,weekday,working,,
2022-07-05 19:38:00,Tuesday,weekday,working,,
2022-07-05 19:39:00,Tuesday,weekday,working,,
2022-07-05 19:40:00,Tuesday,weekday,working,,
2022-07-05 19:41:00,Tuesday,weekday,working,,
2022-07-05 19:42:00,Tuesday,weekday,working,,
2022-07-05 19:43:00,Tuesday,weekday,working,,
2022-07-05 19:44:00,Tuesday,weekday,working,,
2022-07-05 19:45:00,Tuesday,weekday,working,,
2022-07-05 19:46:00,Tuesday,weekday,working,,
2022-07-05 19:47:00,Tuesday,weekday,working,,
2022-07-05 19:48:00,Tuesday,weekday,working,,
2022-07-05 19:49:00,Tuesday,weekday,working,,
2022-07-05 19:50:00,Tuesday,weekday,working,,
2022-07-05 19:51:00,Tuesday,weekday,working,,
2022-07-05 19:52:00,Tuesday,weekday,working,,
2022-07-05 19:53:00,Tuesday,weekday,working,,
2022-07-05 19:54:00,Tuesday,weekday,working,,
2022-07-05 19:55:00,Tuesday,weekday,working,,
2022-07-05 19:56:00,Tuesday,weekday,working,,
2022-07-05 19:57:00,Tuesday,weekday,working,,
2022-07-05 19:58:00,Tuesday,weekday,working,,
2022-07-05 19:59:00,Tuesday,weekday,working,,
2022-07-05 20:00:00,Tuesday,weekday,working,,
2022-07-05 20:01:00,Tuesday,weekday,working,,
2022-07-05 20:02:00,Tuesday,weekday,working,,
2022-07-05 20:03:00,Tuesday,weekday,working,,
2022-07-05 20:04:00,Tuesday,weekday,working,,
2022-07-05 20:05:00,Tuesday,weekday,working,,
2022-07-05 20:06:00,Tuesday,weekday,working,,
2022-07-05 20:07:00,Tuesday,weekday,working,,
2022-07-05 20:08:00,Tuesday,weekday,working,,
2022-07-05 20:09:00,Tuesday,weekday,working,,
2022-07-05 20:10:00,Tuesday,weekday,working,,
2022-07-05 20:11:00,Tuesday,weekday,working,,
2022-07-05 20:12:00,Tuesday,weekday,working,,
2022-07-05 20:13:00,Tuesday,weekday,working,,
2022-07-05 20:14:00,Tuesday,weekday,working,,
2022-07-05 20:15:00,Tuesday,weekday,working,,
2022-07-05 20:16:00,Tuesday,weekday,working,,
2022-07-05 20:17:00,Tuesday,weekday,working,,
2022-07-05 20:18:00,Tuesday,weekday,working,,
2022-07-05 20:19:00,Tuesday,weekday,working,,
2022-07-05 20:20:00,Tuesday,weekday,working,,
2022-07-05 20:21:00,Tuesday,weekday,working,,
2022-07-05 20:22:00,Tuesday,weekday,working,,
2022-07-05 20:23:00,Tuesday,weekday,working,,
2022-07-05 20:24:00,Tuesday,weekday,working,,
2022-07-05 20:25:00,Tuesday,weekday,working,,
2022-07-05 20:26:00,Tuesday,weekday,working,,
2022-07-05 20:27:00,Tuesday,weekday,working,,
2022-07-05 20:28:00,Tuesday,weekday,working,,
2022-07-05 20:29:00,Tuesday,weekday,working,,
2022-07-05 20:30:00,Tuesday,weekday,working,,
2022-07-05 20:31:00,Tuesday,weekday,working,,
2022-07-05 20:32:00,Tuesday,weekday,working,,
2022-07-05 20:33:00,Tuesday,weekday,working,,
2022-07-05 20:34:00,Tuesday,weekday,working,,
2022-07-05 20:35:00,Tuesday,weekday,working,,
2022-07-05 20:36:00,Tuesday,weekday,working,,
2022-07-05 20:37:00,Tuesday,weekday,working,,
2022-07-05 20:38:00,Tuesday,weekday,working,,
2022-07-05 20:39:00,Tuesday,weekday,working,,
2022-07-05 20:40:00,Tuesday,weekday,non-working,0,
2022-07-05 20:41:00,Tuesday,weekday,non-working,0,
2022-07-05 20:42:00,Tuesday,weekday,non-working,0,
2022-07-05 20:43:00,Tuesday,weekday,non-working,0,
2022-07-05 20:44:00,Tuesday,weekday,non-working,0,
2022-07-05 20:45:00,Tuesday,weekday,non-working,0,
2022-07-05 20:46:00,Tuesday,weekday,non-working,0,
2022-07-05 20:47:00,Tuesday,weekday,non-working,0,
2022-07-05 20:48:00,Tuesday,weekday,non-working,0,
2022-07-05 20:49:00,Tuesday,weekday,non-working,0,
2022-07-05 20:50:00,Tuesday,weekday,non-working,0,
2022-07-05 20:51:00,Tuesday,weekday,non-working,0,
2022-07-05 20:52:00,Tuesday,weekday,non-working,0,
2022-07-05 20:53:00,Tuesday,weekday,non-working,0,
2022-07-05 20:54:00,Tuesday,weekday,non-working,0,
2022-07-05 20:55:00,Tuesday,weekday,non-working,0,
2022-07-05 20:56:00,Tuesday,weekday,non-working,0,
2022-07-05 20:57:00,Tuesday,weekday,non-working,0,
2022-07-05 20:58:00,Tuesday,weekday,non-working,0,
2022-07-05 20:59:00,Tuesday,weekday,non-working,0,
2022-07-05 21:00:00,Tuesday,weekday,non-working,0,
2022-07-05 21:01:00,Tuesday,weekday,non-working,0,
2022-07-05 21:02:00,Tuesday,weekday,non-working,0,
2022-07-05 21:03:00,Tuesday,weekday,non-working,0,
2022-07-05 21:04:00,Tuesday,weekday,non-working,0,
2022-07-05 21:05:00,Tuesday,weekday,non-working,0,
2022-07-05 21:06:00,Tuesday,weekday,non-working,0,
2022-07-05 21:07:00,Tuesday,weekday,non-working,0,
2022-07-05 21:08:00,Tuesday,weekday,non-working,0,
2022-07-05 21:09:00,Tuesday,weekday,non-working,0,
2022-07-05 21:10:00,Tuesday,weekday,non-working,0,
2022-07-05 21:11:00,Tuesday,weekday,non-working,0,
2022-07-05 21:12:00,Tuesday,weekday,non-working,0,
2022-07-05 21:13:00,Tuesday,weekday,non-working,0,
2022-07-05 21:14:00,Tuesday,weekday,non-working,0,
2022-07-05 21:15:00,Tuesday,weekday,non-working,0,
2022-07-05 21:16:00,Tuesday,weekday,non-working,0,
2022-07-05 21:17:00,Tuesday,weekday,non-working,0,
2022-07-05 21:18:00,Tuesday,weekday,non-working,0,
2022-07-05 21:19:00,Tuesday,weekday,non-working,0,
2022-07-05 21:20:00,Tuesday,weekday,non-working,0,
2022-07-05 21:21:00,Tuesday,weekday,non-working,0,
2022-07-05 21:22:00,Tuesday,weekday,non-working,0,
2022-07-05 21:23:00,Tuesday,weekday,non-working,0,
2022-07-05 21:24:00,Tuesday,weekday,non-working,0,
2022-07-05 21:25:00,Tuesday,weekday,non-working,0,
2022-07-05 21:26:00,Tuesday,weekday,non-working,0,
2022-07-05 21:27:00,Tuesday,weekday,non-working,0,
2022-07-05 21:28:00,Tuesday,weekday,non-working,0,
2022-07-05 21:29:00,Tuesday,weekday,non-working,0,
2022-07-05 21:30:00,Tuesday,weekday,non-working,0,
2022-07-05 21:31:00,Tuesday,weekday,non-working,0,
2022-07-05 21:32:00,Tuesday,weekday,non-working,0,
2022-07-05 21:33:00,Tuesday,weekday,non-working,0,
2022-07-05 21:34:00,Tuesday,weekday,non-working,0,
2022-07-05 21:35:00,Tuesday,weekday,non-working,0,
2022-07-05 21:36:00,Tuesday,weekday,non-working,0,
2022-07-05 21:37:00,Tuesday,weekday,non-working,0,
2022-07-05 21:38:00,Tuesday,weekday,non-working,0,
2022-07-05 21:39:00,Tuesday,weekday,non-working,0,
2022-07-05 21:40:00,Tuesday,weekday,non-working,0,
2022-07-05 21:41:00,Tuesday,weekday,non-working,0,
2022-07-05 21:42:00,Tuesday,weekday,non-working,0,
2022-07-05 21:43:00,Tuesday,weekday,non-working,0,
2022-07-05 21:44:00,Tuesday,weekday,non-working,0,
2022-07-05 21:45:00,Tuesday,weekday,non-working,0,
2022-07-05 21:46:00,Tuesday,weekday,non-working,0,
2022-07-05 21:47:00,Tuesday,weekday,non-working,0,
2022-07-05 21:48:00,Tuesday,weekday,non-working,0,
2022-07-05 21:49:00,Tuesday,weekday,non-working,0,
2022-07-05 21:50:00,Tuesday,weekday,non-working,0,
2022-07-05 21:51:00,Tuesday,weekday,non-working,0,
2022-07-05 21:52:00,Tuesday,weekday,non-working,0,
2022-07-05 21:53:00,Tuesday,weekday,non-working,0,
2022-07-05 21:54:00,Tuesday,weekday,non-working,0,
2022-07-05 21:55:00,Tuesday,weekday,non-working,0,
2022-07-05 21:56:00,Tuesday,weekday,non-working,0,
2022-07-05 21:57:00,Tuesday,weekday,non-working,0,
2022-07-05 21:58:00,Tuesday,weekday,non-working,0,
2022-07-05 21:59:00,Tuesday,weekday,non-working,0,
2022-07-05 22:00:00,Tuesday,weekday,non-working,0,
2022-07-05 22:01:00,Tuesday,weekday,non-working,0,
2022-07-05 22:02:00,Tuesday,weekday,non-working,0,
2022-07-05 22:03:00,Tuesday,weekday,non-working,0,
2022-07-05 22:04:00,Tuesday,weekday,non-working,0,
2022-07-05 22:05:00,Tuesday,weekday,non-working,0,
2022-07-05 22:06:00,Tuesday,weekday,non-working,0,
2022-07-05 22:07:00,Tuesday,weekday,non-working,0,
2022-07-05 22:08:00,Tuesday,weekday,non-working,0,
2022-07-05 22:09:00,Tuesday,weekday,non-working,0,
2022-07-05 22:10:00,Tuesday,weekday,non-working,0,
2022-07-05 22:11:00,Tuesday,weekday,non-working,0,
2022-07-05 22:12:00,Tuesday,weekday,non-working,0,
2022-07-05 22:13:00,Tuesday,weekday,non-working,0,
2022-07-05 22:14:00,Tuesday,weekday,non-working,0,
2022-07-05 22:15:00,Tuesday,weekday,non-working,0,
2022-07-05 22:16:00,Tuesday,weekday,non-working,0,
2022-07-05 22:17:00,Tuesday,weekday,non-working,0,
2022-07-05 22:18:00,Tuesday,weekday,non-working,0,
2022-07-05 22:19:00,Tuesday,weekday,non-working,0,
2022-07-05 22:20:00,Tuesday,weekday,non-working,0,
2022-07-05 22:21:00,Tuesday,weekday,non-working,0,
2022-07-05 22:22:00,Tuesday,weekday,non-working,0,
2022-07-05 22:23:00,Tuesday,weekday,non-working,0,
2022-07-05 22:24:00,Tuesday,weekday,non-working,0,
2022-07-05 22:25:00,Tuesday,weekday,non-working,0,
2022-07-05 22:26:00,Tuesday,weekday,non-working,0,
2022-07-05 22:27:00,Tuesday,weekday,non-working,0,
2022-07-05 22:28:00,Tuesday,weekday,non-working,0,
2022-07-05 22:29:00,Tuesday,weekday,non-working,0,
2022-07-05 22:30:00,Tuesday,weekday,non-working,0,
2022-07-05 22:31:00,Tuesday,weekday,non-working,0,
2022-07-05 22:32:00,Tuesday,weekday,non-working,0,
2022-07-05 22:33:00,Tuesday,weekday,non-working,0,
2022-07-05 22:34:00,Tuesday,weekday,non-working,0,
2022-07-05 22:35:00,Tuesday,weekday,non-working,0,
2022-07-05 22:36:00,Tuesday,weekday,non-working,0,
2022-07-05 22:37:00,Tuesday,weekday,non-working,0,
2022-07-05 22:38:00,Tuesday,weekday,non-working,0,
2022-07-05 22:39:00,Tuesday,weekday,non-working,0,
2022-07-05 22:40:00,Tuesday,weekday,non-working,0,
2022-07-05 22:41:00,Tuesday,weekday,non-working,0,
2022-07-05 22:42:00,Tuesday,weekday,non-working,0,
2022-07-05 22:43:00,Tuesday,weekday,non-working,0,
2022-07-05 22:44:00,Tuesday,weekday,non-working,0,
2022-07-05 22:45:00,Tuesday,weekday,non-working,0,
2022-07-05 22:46:00,Tuesday,weekday,non-working,0,
2022-07-05 22:47:00,Tuesday,weekday,non-working,0,
2022-07-05 22:48:00,Tuesday,weekday,non-working,0,
2022-07-05 22:49:00,Tuesday,weekday,non-working,0,
2022-07-05 22:50:00,Tuesday,weekday,non-working,0,
2022-07-05 22:51:00,Tuesday,weekday,non-working,0,
2022-07-05 22:52:00,Tuesday,weekday,non-working,0,
2022-07-05 22:53:00,Tuesday,weekday,non-working,0,
2022-07-05 22:54:00,Tuesday,weekday,non-working,0,
2022-07-05 22:55:00,Tuesday,weekday,non-working,0,
2022-07-05 22:56:00,Tuesday,weekday,non-working,0,
2022-07-05 22:57:00,Tuesday,weekday,non-working,0,
2022-07-05 22:58:00,Tuesday,weekday,non-working,0,
2022-07-05 22:59:00,Tuesday,weekday,non-working,0,
2022-07-05 23:00:00,Tuesday,weekday,non-working,0,
2022-07-05 23:01:00,Tuesday,weekday,non-working,0,
2022-07-05 23:02:00,Tuesday,weekday,non-working,0,
2022-07-05 23:03:00,Tuesday,weekday,non-working,0,
2022-07-05 23:04:00,Tuesday,weekday,non-working,0,
2022-07-05 23:05:00,Tuesday,weekday,non-working,0,
2022-07-05 23:06:00,Tuesday,weekday,non-working,0,
2022-07-05 23:07:00,Tuesday,weekday,non-working,0,
2022-07-05 23:08:00,Tuesday,weekday,non-working,0,
2022-07-05 23:09:00,Tuesday,weekday,non-working,0,
2022-07-05 23:10:00,Tuesday,weekday,non-working,0,
2022-07-05 23:11:00,Tuesday,weekday,non-working,0,
2022-07-05 23:12:00,Tuesday,weekday,non-working,0,
2022-07-05 23:13:00,Tuesday,weekday,non-working,0,
2022-07-05 23:14:00,Tuesday,weekday,non-working,0,
2022-07-05 23:15:00,Tuesday,weekday,non-working,0,
2022-07-05 23:16:00,Tuesday,weekday,non-working,0,
2022-07-05 23:17:00,Tuesday,weekday,non-working,0,
2022-07-05 23:18:00,Tuesday,weekday,non-working,0,
2022-07-05 23:19:00,Tuesday,weekday,non-working,0,
2022-07-05 23:20:00,Tuesday,weekday,non-working,0,
2022-07-05 23:21:00,Tuesday,weekday,non-working,0,
2022-07-05 23:22:00,Tuesday,weekday,non-working,0,
2022-07-05 23:23:00,Tuesday,weekday,non-working,0,
2022-07-05 23:24:00,Tuesday,weekday,non-working,0,
2022-07-05 23:25:00,Tuesday,weekday,non-working,0,
2022-07-05 23:26:00,Tuesday,weekday,non-working,0,
2022-07-05 23:27:00,Tuesday,weekday,non-working,0,
2022-07-05 23:28:00,Tuesday,weekday,non-working,0,
2022-07-05 23:29:00,Tuesday,weekday,non-working,0,
2022-07-05 23:30:00,Tuesday,weekday,non-working,0,
2022-07-05 23:31:00,Tuesday,weekday,non-working,0,
2022-07-05 23:32:00,Tuesday,weekday,non-working,0,
2022-07-05 23:33:00,Tuesday,weekday,non-working,0,
2022-07-05 23:34:00,Tuesday,weekday,non-working,0,
2022-07-05 23:35:00,Tuesday,weekday,non-working,0,
2022-07-05 23:36:00,Tuesday,weekday,non-working,0,
2022-07-05 23:37:00,Tuesday,weekday,non-working,0,
2022-07-05 23:38:00,Tuesday,weekday,non-working,0,
2022-07-05 23:39:00,Tuesday,weekday,non-working,0,
2022-07-05 23:40:00,Tuesday,weekday,non-working,0,
2022-07-05 23:41:00,Tuesday,weekday,non-working,0,
2022-07-05 23:42:00,Tuesday,weekday,non-working,0,
2022-07-05 23:43:00,Tuesday,weekday,non-working,0,
2022-07-05 23:44:00,Tuesday,weekday,non-working,0,
2022-07-05 23:45:00,Tuesday,weekday,non-working,0,
2022-07-05 23:46:00,Tuesday,weekday,non-working,0,
2022-07-05 23:47:00,Tuesday,weekday,non-working,0,
2022-07-05 23:48:00,Tuesday,weekday,non-working,0,
2022-07-05 23:49:00,Tuesday,weekday,non-working,0,
2022-07-05 23:50:00,Tuesday,weekday,non-working,0,
2022-07-05 23:51:00,Tuesday,weekday,non-working,0,
2022-07-05 23:52:00,Tuesday,weekday,non-working,0,
2022-07-05 23:53:00,Tuesday,weekday,non-working,0,
2022-07-05 23:54:00,Tuesday,weekday,non-working,0,
2022-07-05 23:55:00,Tuesday,weekday,non-working,0,
2022-07-05 23:56:00,Tuesday,weekday,non-working,0,
2022-07-05 23:57:00,Tuesday,weekday,non-working,0,
2022-07-05 23:58:00,Tuesday,weekday,non-working,0,
2022-07-05 23:59:00,Tuesday,weekday,non-working,0,
2022-07-06 0:00:00,Wednesday,weekday,non-working,0,
2022-07-06 0:01:00,Wednesday,weekday,non-working,0,
2022-07-06 0:02:00,Wednesday,weekday,non-working,0,
2022-07-06 0:03:00,Wednesday,weekday,non-working,0,
2022-07-06 0:04:00,Wednesday,weekday,non-working,0,
2022-07-06 0:05:00,Wednesday,weekday,non-working,0,
2022-07-06 0:06:00,Wednesday,weekday,non-working,0,
2022-07-06 0:07:00,Wednesday,weekday,non-working,0,
2022-07-06 0:08:00,Wednesday,weekday,non-working,0,
2022-07-06 0:09:00,Wednesday,weekday,non-working,0,
2022-07-06 0:10:00,Wednesday,weekday,non-working,0,
2022-07-06 0:11:00,Wednesday,weekday,non-working,0,
2022-07-06 0:12:00,Wednesday,weekday,non-working,0,
2022-07-06 0:13:00,Wednesday,weekday,non-working,0,
2022-07-06 0:14:00,Wednesday,weekday,non-working,0,
2022-07-06 0:15:00,Wednesday,weekday,non-working,0,
2022-07-06 0:16:00,Wednesday,weekday,non-working,0,
2022-07-06 0:17:00,Wednesday,weekday,non-working,0,
2022-07-06 0:18:00,Wednesday,weekday,non-working,0,
2022-07-06 0:19:00,Wednesday,weekday,non-working,0,
2022-07-06 0:20:00,Wednesday,weekday,non-working,0,
2022-07-06 0:21:00,Wednesday,weekday,non-working,0,
2022-07-06 0:22:00,Wednesday,weekday,non-working,0,
2022-07-06 0:23:00,Wednesday,weekday,non-working,0,
2022-07-06 0:24:00,Wednesday,weekday,non-working,0,
2022-07-06 0:25:00,Wednesday,weekday,non-working,0,
2022-07-06 0:26:00,Wednesday,weekday,non-working,0,
2022-07-06 0:27:00,Wednesday,weekday,non-working,0,
2022-07-06 0:28:00,Wednesday,weekday,non-working,0,
2022-07-06 0:29:00,Wednesday,weekday,non-working,0,
2022-07-06 0:30:00,Wednesday,weekday,non-working,0,
2022-07-06 0:31:00,Wednesday,weekday,non-working,0,
2022-07-06 0:32:00,Wednesday,weekday,non-working,0,
2022-07-06 0:33:00,Wednesday,weekday,non-working,0,
2022-07-06 0:34:00,Wednesday,weekday,non-working,0,
2022-07-06 0:35:00,Wednesday,weekday,non-working,0,
2022-07-06 0:36:00,Wednesday,weekday,non-working,0,
2022-07-06 0:37:00,Wednesday,weekday,non-working,0,
2022-07-06 0:38:00,Wednesday,weekday,non-working,0,
2022-07-06 0:39:00,Wednesday,weekday,non-working,0,
2022-07-06 0:40:00,Wednesday,weekday,non-working,0,
2022-07-06 0:41:00,Wednesday,weekday,non-working,0,
2022-07-06 0:42:00,Wednesday,weekday,non-working,0,
2022-07-06 0:43:00,Wednesday,weekday,non-working,0,
2022-07-06 0:44:00,Wednesday,weekday,non-working,0,
2022-07-06 0:45:00,Wednesday,weekday,non-working,0,
2022-07-06 0:46:00,Wednesday,weekday,non-working,0,
2022-07-06 0:47:00,Wednesday,weekday,non-working,0,
2022-07-06 0:48:00,Wednesday,weekday,non-working,0,
2022-07-06 0:49:00,Wednesday,weekday,non-working,0,
2022-07-06 0:50:00,Wednesday,weekday,non-working,0,
2022-07-06 0:51:00,Wednesday,weekday,non-working,0,
2022-07-06 0:52:00,Wednesday,weekday,non-working,0,
2022-07-06 0:53:00,Wednesday,weekday,non-working,0,
2022-07-06 0:54:00,Wednesday,weekday,non-working,0,
2022-07-06 0:55:00,Wednesday,weekday,non-working,0,
2022-07-06 0:56:00,Wednesday,weekday,non-working,0,
2022-07-06 0:57:00,Wednesday,weekday,non-working,0,
2022-07-06 0:58:00,Wednesday,weekday,non-working,0,
2022-07-06 0:59:00,Wednesday,weekday,non-working,0,
2022-07-06 1:00:00,Wednesday,weekday,non-working,0,
2022-07-06 1:01:00,Wednesday,weekday,non-working,0,
2022-07-06 1:02:00,Wednesday,weekday,non-working,0,
2022-07-06 1:03:00,Wednesday,weekday,non-working,0,
2022-07-06 1:04:00,Wednesday,weekday,non-working,0,
2022-07-06 1:05:00,Wednesday,weekday,non-working,0,
2022-07-06 1:06:00,Wednesday,weekday,non-working,0,
2022-07-06 1:07:00,Wednesday,weekday,non-working,0,
2022-07-06 1:08:00,Wednesday,weekday,non-working,0,
2022-07-06 1:09:00,Wednesday,weekday,non-working,0,
2022-07-06 1:10:00,Wednesday,weekday,non-working,0,
2022-07-06 1:11:00,Wednesday,weekday,non-working,0,
2022-07-06 1:12:00,Wednesday,weekday,non-working,0,
2022-07-06 1:13:00,Wednesday,weekday,non-working,0,
2022-07-06 1:14:00,Wednesday,weekday,non-working,0,
2022-07-06 1:15:00,Wednesday,weekday,non-working,0,
2022-07-06 1:16:00,Wednesday,weekday,non-working,0,
2022-07-06 1:17:00,Wednesday,weekday,non-working,0,
2022-07-06 1:18:00,Wednesday,weekday,non-working,0,
2022-07-06 1:19:00,Wednesday,weekday,non-working,0,
2022-07-06 1:20:00,Wednesday,weekday,non-working,0,
2022-07-06 1:21:00,Wednesday,weekday,non-working,0,
2022-07-06 1:22:00,Wednesday,weekday,non-working,0,
2022-07-06 1:23:00,Wednesday,weekday,non-working,0,
2022-07-06 1:24:00,Wednesday,weekday,non-working,0,
2022-07-06 1:25:00,Wednesday,weekday,non-working,0,
2022-07-06 1:26:00,Wednesday,weekday,non-working,0,
2022-07-06 1:27:00,Wednesday,weekday,non-working,0,
2022-07-06 1:28:00,Wednesday,weekday,non-working,0,
2022-07-06 1:29:00,Wednesday,weekday,non-working,0,
2022-07-06 1:30:00,Wednesday,weekday,non-working,0,
2022-07-06 1:31:00,Wednesday,weekday,non-working,0,
2022-07-06 1:32:00,Wednesday,weekday,non-working,0,
2022-07-06 1:33:00,Wednesday,weekday,non-working,0,
2022-07-06 1:34:00,Wednesday,weekday,non-working,0,
2022-07-06 1:35:00,Wednesday,weekday,non-working,0,
2022-07-06 1:36:00,Wednesday,weekday,non-working,0,
2022-07-06 1:37:00,Wednesday,weekday,non-working,0,
2022-07-06 1:38:00,Wednesday,weekday,non-working,0,
2022-07-06 1:39:00,Wednesday,weekday,non-working,0,
2022-07-06 1:40:00,Wednesday,weekday,non-working,0,
2022-07-06 1:41:00,Wednesday,weekday,non-working,0,
2022-07-06 1:42:00,Wednesday,weekday,non-working,0,
2022-07-06 1:43:00,Wednesday,weekday,non-working,0,
2022-07-06 1:44:00,Wednesday,weekday,non-working,0,
2022-07-06 1:45:00,Wednesday,weekday,non-working,0,
2022-07-06 1:46:00,Wednesday,weekday,non-working,0,
2022-07-06 1:47:00,Wednesday,weekday,non-working,0,
2022-07-06 1:48:00,Wednesday,weekday,non-working,0,
2022-07-06 1:49:00,Wednesday,weekday,non-working,0,
2022-07-06 1:50:00,Wednesday,weekday,non-working,0,
2022-07-06 1:51:00,Wednesday,weekday,non-working,0,
2022-07-06 1:52:00,Wednesday,weekday,non-working,0,
2022-07-06 1:53:00,Wednesday,weekday,non-working,0,
2022-07-06 1:54:00,Wednesday,weekday,non-working,0,
2022-07-06 1:55:00,Wednesday,weekday,non-working,0,
2022-07-06 1:56:00,Wednesday,weekday,non-working,0,
2022-07-06 1:57:00,Wednesday,weekday,non-working,0,
2022-07-06 1:58:00,Wednesday,weekday,non-working,0,
2022-07-06 1:59:00,Wednesday,weekday,non-working,0,
2022-07-06 2:00:00,Wednesday,weekday,non-working,0,
2022-07-06 2:01:00,Wednesday,weekday,non-working,0,
2022-07-06 2:02:00,Wednesday,weekday,non-working,0,
2022-07-06 2:03:00,Wednesday,weekday,non-working,0,
2022-07-06 2:04:00,Wednesday,weekday,non-working,0,
2022-07-06 2:05:00,Wednesday,weekday,non-working,0,
2022-07-06 2:06:00,Wednesday,weekday,non-working,0,
2022-07-06 2:07:00,Wednesday,weekday,non-working,0,
2022-07-06 2:08:00,Wednesday,weekday,non-working,0,
2022-07-06 2:09:00,Wednesday,weekday,non-working,0,
2022-07-06 2:10:00,Wednesday,weekday,non-working,0,
2022-07-06 2:11:00,Wednesday,weekday,non-working,0,
2022-07-06 2:12:00,Wednesday,weekday,non-working,0,
2022-07-06 2:13:00,Wednesday,weekday,non-working,0,
2022-07-06 2:14:00,Wednesday,weekday,non-working,0,
2022-07-06 2:15:00,Wednesday,weekday,non-working,0,
2022-07-06 2:16:00,Wednesday,weekday,non-working,0,
2022-07-06 2:17:00,Wednesday,weekday,non-working,0,
2022-07-06 2:18:00,Wednesday,weekday,non-working,0,
2022-07-06 2:19:00,Wednesday,weekday,non-working,0,
2022-07-06 2:20:00,Wednesday,weekday,non-working,0,
